listing.address.neighborhood;listing.mountainview;listing.sauna;listing.pricingInfo.monthlyCondoFee;listing.address.level;listing.bathrooms;listing.displayAddressType;listing.preview;listing.totalAreas;listing.sportcourt;listing.unitTypes;listing.pricingInfo.rentalPrice;listing.hottub;listing.bedrooms;listing.pricingInfo.period;listing.fireplace;listing.guestpark;listing.soundproofing;listing.gym;listing.floors;listing.playground;listing.partyhall;listing.unitsOnTheFloor;listing.backyard;listing.usageTypes;listing.garden;listing.barbgrill;listing.acceptExchange;listing.usableAreas;listing.furnished;listing.pricingInfo.yearlyIptu;listing.unitFloor;listing.businessTypeContext;listing.tenniscourt;listing.parkingSpaces;listing.address.zone;type;listing.address.city;imvl_type;listing.suites;listing.bathtub;listing.pool
Campo Grande;False;True;902.0;STREET;3;STREET;False;150.0;False;PENTHOUSE;1.2;False;3;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;False;True;False;150;False;120.0;0;RENTAL;False;0.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Recreio Dos Bandeirantes;False;True;1.379;STREET;5;ALL;False;300.0;False;PENTHOUSE;4.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;300;True;403.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;3;False;True
Recreio Dos Bandeirantes;False;False;1.1;STREET;3;ALL;False;180.0;False;PENTHOUSE;2.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;180;True;400.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;True;900.0;STREET;3;ALL;False;110.0;False;PENTHOUSE;2.3;False;2;mês;False;False;False;True;4.0;False;True;0;False;RESIDENTIAL;True;False;False;110;False;255.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Copacabana;False;True;3.5;STREET;5;STREET;False;280.0;False;PENTHOUSE;17.0;False;3;mês;False;False;False;True;11;True;True;2;False;RESIDENTIAL;True;False;False;280;False;1.25;11;RENTAL;False;2.0;Zona Sul;premium;Rio de Janeiro;cobertura;3;False;True
Recreio Dos Bandeirantes;False;True;759.0;STREET;4;ALL;False;181.0;False;PENTHOUSE;4.0;False;4;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;181;False;412.0;0;RENTAL;False;3.0;Zona Oeste;normal;Rio de Janeiro;cobertura;4;False;True
Recreio Dos Bandeirantes;False;False;950.0;STREET;3;ALL;False;140.0;False;PENTHOUSE;2.5;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;140;False;320.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Barra da Tijuca;False;True;3.24;STREET;4;STREET;False;263.0;True;APARTMENT;4.5;False;3;mês;False;True;False;True;9;True;True;9;False;RESIDENTIAL;False;True;True;263;True;605.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;True
Tijuca;False;True;937.0;STREET;5;STREET;False;200.0;False;APARTMENT;3.99;False;3;mês;False;False;False;True;9;True;True;4;False;RESIDENTIAL;False;True;True;200;True;103.0;0;RENTAL;False;2.0;Zona Norte;premium;Rio de Janeiro;cobertura;3;False;True
Praça Seca;False;True;510.0;STREET;3;ALL;False;136.0;False;PENTHOUSE;1.8;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;136;False;139.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Pechincha;False;False;630.0;STREET;2;ALL;False;130.0;False;PENTHOUSE;3.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;130;False;260.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Botafogo;False;False;945.0;STREET;2;STREET;False;90.0;False;APARTMENT;1.9;False;2;mês;False;False;False;False;12;False;False;1;False;RESIDENTIAL;False;False;True;80;False;183.0;0;RENTAL;False;1.0;Zona Sul;premium;Rio de Janeiro;cobertura;1;False;False
Vila Isabel;False;False;1.331;STREET;3;STREET;False;110.0;False;APARTMENT;1.8;False;2;mês;False;False;False;False;12;False;False;2;False;RESIDENTIAL;False;True;False;110;False;96.0;0;RENTAL;False;2.0;Zona Norte;premium;Rio de Janeiro;cobertura;2;False;False
Recreio Dos Bandeirantes;False;False;1.002;STREET;2;ALL;False;170.0;False;PENTHOUSE;3.2;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;170;False;500.0;0;RENTAL;False;3.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;False
Recreio Dos Bandeirantes;False;False;700.0;STREET;8;NEIGHBORHOOD;False;210.0;False;PENTHOUSE;3.4;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;210;False;520.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;3;False;False
Campo Grande;False;False;280.0;STREET;1;ALL;False;70.0;True;APARTMENT;1.2;False;2;mês;False;False;False;False;4;True;True;8;False;RESIDENTIAL;False;True;False;47;False;30.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;0;False;True
Barra da Tijuca;False;True;1.5;STREET;4;STREET;False;163.0;True;APARTMENT;3.2;False;3;mês;False;False;False;True;12;False;True;8;False;RESIDENTIAL;True;True;False;163;False;320.0;12;RENTAL;True;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Recreio Dos Bandeirantes;False;False;815.0;STREET;2;ALL;False;187.0;False;PENTHOUSE;2.8;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;187;True;498.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;False
Campo Grande;False;False;800.0;STREET;3;ALL;False;160.0;True;PENTHOUSE;1.8;False;2;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;True;False;160;False;100.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;1.621;STREET;2;STREET;False;161.0;False;PENTHOUSE;2.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;161;False;293.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;True;1.0;STREET;2;ALL;False;144.0;True;PENTHOUSE;2.8;False;3;mês;False;False;False;True;8;True;True;10;False;RESIDENTIAL;True;True;False;144;False;170.0;8;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Copacabana;False;False;1.151;STREET;1;STREET;False;156.0;False;PENTHOUSE;5.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;156;False;326.0;0;RENTAL;False;1.0;Zona Sul;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;1.524;STREET;1;ALL;False;198.0;False;PENTHOUSE;2.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;198;False;508.0;0;RENTAL;False;3.0;Zona Oeste;premium;Rio de Janeiro;cobertura;3;False;False
Recreio Dos Bandeirantes;False;False;680.0;STREET;4;ALL;False;281.0;False;PENTHOUSE;4.0;False;4;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;281;False;7.14;3;RENTAL;False;3.0;Zona Oeste;normal;Rio de Janeiro;cobertura;3;False;False
Vila da Penha;False;False;550.0;STREET;3;ALL;False;160.0;False;PENTHOUSE;2.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;160;False;100.0;0;RENTAL;False;1.0;Zona Norte;normal;Rio de Janeiro;cobertura;1;False;False
Grajaú;False;False;680.0;STREET;1;ALL;False;103.0;False;PENTHOUSE;2.097;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;103;False;147.0;0;RENTAL;False;1.0;Zona Norte;premium;Rio de Janeiro;cobertura;1;False;False
normal;False;False;1.136;STREET;4;STREET;False;270.0;False;PENTHOUSE;2.5;False;3;mês;False;False;False;False;3;False;False;2;False;RESIDENTIAL;False;False;False;170;False;490.0;3;RENTAL;False;2.0;normal;normal;Rio de Janeiro;cobertura;3;False;False
Recreio Dos Bandeirantes;False;False;898.0;STREET;2;STREET;False;137.0;False;PENTHOUSE;1.9;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;True;True;False;137;False;557.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;False
Vargem Grande;False;False;631.0;STREET;3;ALL;False;169.0;False;PENTHOUSE;2.0;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;169;False;135.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;2;False;False
Recreio Dos Bandeirantes;False;False;880.0;STREET;3;ALL;False;250.0;False;PENTHOUSE;4.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;180;False;4.436;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;False
Recreio Dos Bandeirantes;True;True;1.03;STREET;3;ALL;False;230.0;True;PENTHOUSE;4.5;False;3;mês;False;False;False;True;8;True;True;10;False;RESIDENTIAL;True;True;False;230;False;300.0;8;SALE;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Jacarepaguá;False;True;900.0;STREET;3;ALL;False;133.0;True;PENTHOUSE;2.7;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;133;False;250.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Anil;False;True;687.0;STREET;3;ALL;False;140.0;False;PENTHOUSE;2.925;False;2;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;True;True;False;140;False;240.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Rio Comprido;False;False;805.0;STREET;3;ALL;False;118.0;False;PENTHOUSE;1.0;False;2;mês;False;False;False;False;6;False;False;2;False;RESIDENTIAL;False;False;False;118;False;87.0;6;RENTAL;False;1.0;Zona Central;normal;Rio de Janeiro;cobertura;0;False;False
Freguesia- Jacarepaguá;False;True;1.1;STREET;3;ALL;False;172.0;False;PENTHOUSE;4.2;False;3;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;True;True;False;172;False;2.8;7;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Recreio Dos Bandeirantes;False;False;1.197;STREET;4;STREET;False;250.0;False;APARTMENT;3.3;False;3;mês;False;False;False;False;4;False;False;2;False;RESIDENTIAL;False;False;False;250;False;546.0;3;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;3;False;True
Jardim Oceanico;False;False;1.735;CITY;4;ALL;False;287.0;False;PENTHOUSE;6.5;False;5;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;287;False;480.0;0;RENTAL;False;3.0;Zona Sul;premium;Rio de Janeiro;cobertura;3;False;False
Recreio Dos Bandeirantes;False;False;1.48;NEIGHBORHOOD;3;ALL;False;120.0;True;PENTHOUSE;2.2;False;3;mês;False;False;False;True;11;True;True;0;False;RESIDENTIAL;True;True;False;160;False;320.0;11;RENTAL;True;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Freguesia- Jacarepaguá;False;True;1.083;STREET;3;ALL;False;170.0;False;PENTHOUSE;4.2;False;3;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;True;True;False;170;False;2.76;7;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Humaitá;False;False;1.079;STREET;2;STREET;False;195.0;False;PENTHOUSE;6.299;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;195;False;115.0;0;RENTAL;False;2.0;Zona Sul;normal;Rio de Janeiro;cobertura;1;False;True
Freguesia;False;True;687.0;STREET;3;ALL;False;121.0;False;PENTHOUSE;2.6;False;2;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;False;False;121;False;210.0;0;RENTAL;False;2.0;Ilha do Governador;normal;Rio de Janeiro;cobertura;1;False;True
Vila Isabel;False;False;705.0;STREET;3;STREET;False;140.0;False;APARTMENT;1.8;False;2;mês;False;False;False;False;5;False;False;4;False;RESIDENTIAL;False;False;False;80;False;94.0;0;RENTAL;False;1.0;Zona Norte;premium;Rio de Janeiro;cobertura;1;False;False
Taquara;False;False;700.0;STREET;2;ALL;False;127.0;False;PENTHOUSE;1.6;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;127;True;124.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;0;False;False
Recreio Dos Bandeirantes;False;False;1.15;STREET;5;STREET;False;250.0;False;PENTHOUSE;3.95;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;250;False;459.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;3;False;False
Jardim Oceanico;False;False;1.0;STREET;4;ALL;False;200.0;False;PENTHOUSE;8.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;200;False;103.0;0;RENTAL;False;2.0;Zona Sul;normal;Rio de Janeiro;cobertura;3;False;False
Recreio Dos Bandeirantes;False;True;1.145;STREET;4;NEIGHBORHOOD;False;148.0;True;PENTHOUSE;3.38;False;4;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;False;False;False;148;False;350.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Recreio Dos Bandeirantes;False;True;1.1;STREET;3;NEIGHBORHOOD;False;120.0;False;APARTMENT;2.3;False;3;mês;False;False;False;True;3;True;True;4;False;RESIDENTIAL;True;True;False;104;False;2.54;1;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;True
Anil;False;False;1.041;STREET;3;ALL;False;154.0;False;PENTHOUSE;2.4;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;154;False;221.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;760.0;STREET;3;STREET;False;190.0;False;PENTHOUSE;2.7;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;190;False;402.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;3;False;False
Recreio Dos Bandeirantes;False;False;1.328;STREET;4;ALL;False;200.0;False;PENTHOUSE;3.9;False;3;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;False;200;False;452.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Recreio Dos Bandeirantes;False;False;995.0;STREET;2;ALL;False;250.0;False;PENTHOUSE;2.5;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;250;False;450.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;995.0;STREET;2;ALL;False;1.0;False;PENTHOUSE;2.58;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;157;False;450.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;True;1.506;STREET;2;ALL;False;100.0;False;PENTHOUSE;1.0;False;2;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;False;True;False;100;False;388.0;0;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;True
Copacabana;False;False;600.0;STREET;2;ALL;False;120.0;False;PENTHOUSE;4.5;False;4;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;False;180.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;1.3;STREET;5;STREET;False;180.0;False;APARTMENT;2.85;False;4;mês;False;False;False;False;3;False;False;2;False;RESIDENTIAL;False;False;False;180;False;480.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;False
Anil;False;True;890.0;STREET;3;STREET;False;150.0;False;PENTHOUSE;2.95;False;3;mês;False;False;False;True;7;True;True;8;False;RESIDENTIAL;True;True;False;150;False;1.4;7;RENTAL;False;2.0;Zona Oeste;premium;Rio de Janeiro;cobertura;3;False;True
Recreio Dos Bandeirantes;False;False;830.0;STREET;4;STREET;False;145.0;False;APARTMENT;2.6;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;True;145;False;339.0;0;RENTAL;False;3.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Anil;False;False;872.0;STREET;1;ALL;False;123.0;False;PENTHOUSE;1.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;123;False;133.0;0;RENTAL;False;1.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Glória;False;False;522.0;STREET;1;STREET;False;120.0;False;APARTMENT;2.3;False;2;mês;False;False;False;False;12;False;False;4;False;RESIDENTIAL;False;False;True;76;False;123.0;0;RENTAL;False;0.0;Zona Sul;normal;Rio de Janeiro;cobertura;0;False;False
Recreio Dos Bandeirantes;False;False;1.5;STREET;2;ALL;False;159.0;False;PENTHOUSE;2.15;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;159;False;530.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;1.3;STREET;4;STREET;False;200.0;False;PENTHOUSE;2.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;200;False;550.0;0;RENTAL;False;3.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;False
Recreio Dos Bandeirantes;False;False;1.4;STREET;3;ALL;False;235.0;False;PENTHOUSE;2.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;235;False;470.0;0;RENTAL;False;3.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Anil;False;False;70.0;STREET;2;ALL;False;120.0;False;PENTHOUSE;1.6;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;False;103.0;0;RENTAL;False;0.0;Zona Oeste;normal;Rio de Janeiro;cobertura;0;False;False
Barra da Tijuca;False;False;2.2;STREET;4;NEIGHBORHOOD;False;200.0;False;PENTHOUSE;4.0;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;200;False;133.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Freguesia- Jacarepaguá;False;True;700.0;STREET;3;STREET;False;120.0;False;APARTMENT;2.88;False;4;mês;False;True;False;True;7;True;True;8;False;RESIDENTIAL;False;True;True;156;False;284.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Tijuca;False;True;1.934;STREET;4;STREET;False;125.0;True;PENTHOUSE;2.2;False;3;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;True;False;125;False;230.0;0;RENTAL;False;2.0;Zona Norte;premium;Rio de Janeiro;cobertura;1;False;True
Barra da Tijuca;False;True;1.39;STREET;1;STREET;False;68.0;True;APARTMENT;2.0;False;1;mês;False;True;False;True;23;True;True;12;False;RESIDENTIAL;False;True;False;68;True;230.0;0;RENTAL;False;1.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;True
Pechincha;False;True;1.361;STREET;4;STREET;False;160.0;False;PENTHOUSE;1.8;False;3;mês;False;False;False;True;4.0;True;True;0;False;RESIDENTIAL;False;True;False;160;False;232.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;True
Humaitá;False;True;2.53;STREET;3;ALL;False;200.0;False;PENTHOUSE;6.0;False;3;mês;False;False;False;True;14;True;True;6;False;RESIDENTIAL;False;False;False;188;False;103.0;0;RENTAL;False;2.0;Zona Sul;normal;Rio de Janeiro;cobertura;1;False;True
Recreio Dos Bandeirantes;False;False;654.0;STREET;1;ALL;False;42.0;False;PENTHOUSE;1.5;False;1;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;42;False;236.0;0;RENTAL;False;1.0;Zona Oeste;premium;Rio de Janeiro;cobertura;1;False;False
Abolição;False;False;300.0;STREET;2;ALL;False;75.0;False;PENTHOUSE;1.0;False;3;mês;False;False;False;False;4.0;False;True;0;False;RESIDENTIAL;False;False;False;75;False;103.0;0;RENTAL;False;0.0;Zona Norte;premium;Rio de Janeiro;cobertura;0;False;False
Praça Seca;False;True;681.0;STREET;1;ALL;False;137.0;False;PENTHOUSE;1.8;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;True;False;137;False;155.0;0;RENTAL;False;1.0;Zona Oeste;premium;Rio de Janeiro;cobertura;2;False;True
Irajá;False;False;350.0;STREET;2;ALL;False;140.0;False;PENTHOUSE;1.61;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;140;True;120.0;0;RENTAL;False;0.0;Zona Norte;premium;Rio de Janeiro;cobertura;0;False;False
Freguesia- Jacarepaguá;False;False;700.0;STREET;3;STREET;False;120.0;False;APARTMENT;2.88;False;4;mês;False;False;False;True;7;True;True;8;False;RESIDENTIAL;False;True;True;156;False;284.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;2;False;True
Recreio Dos Bandeirantes;False;False;800.0;STREET;3;STREET;False;150.0;False;PENTHOUSE;2.5;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;150;False;430.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
Bonsucesso;False;False;195.0;STREET;3;ALL;False;120.0;False;PENTHOUSE;1.6;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;120;False;25.0;4;RENTAL;False;0.0;Zona Norte;premium;Rio de Janeiro;cobertura;0;False;False
Copacabana;False;False;1.2;STREET;1;ALL;False;170.0;False;PENTHOUSE;3.9;False;3;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;170;False;180.0;0;RENTAL;False;1.0;Zona Sul;normal;Rio de Janeiro;cobertura;1;False;False
Freguesia;False;True;1.644;STREET;5;ALL;False;187.0;False;PENTHOUSE;3.4;False;4;mês;False;False;False;False;4.0;True;True;0;False;RESIDENTIAL;False;False;False;187;False;377.0;0;RENTAL;False;2.0;Ilha do Governador;normal;Rio de Janeiro;cobertura;3;False;True
Recreio Dos Bandeirantes;False;False;1.182;STREET;2;ALL;False;187.0;False;PENTHOUSE;2.7;False;2;mês;False;False;False;False;4.0;False;False;0;False;RESIDENTIAL;False;False;False;187;False;394.0;0;RENTAL;False;2.0;Zona Oeste;normal;Rio de Janeiro;cobertura;1;False;False
